Date;Objet;Équipement;Commande;Type Générique;Valeur;Unité
2026-04-02 07:37:53;Marstek;Marstek Venus E V3;AC Power;;17;W
2026-04-02 07:38:53;Marstek;Marstek Venus E V3;AC Power;;15;W
2026-04-02 07:39:53;Marstek;Marstek Venus E V3;AC Power;;12;W
2026-04-02 07:40:53;Marstek;Marstek Venus E V3;AC Power;;11;W
2026-04-02 07:41:53;Marstek;Marstek Venus E V3;AC Power;;12;W
2026-04-02 07:42:53;Marstek;Marstek Venus E V3;AC Power;;0;W
2026-04-02 07:43:53;Marstek;Marstek Venus E V3;AC Power;;5;W
2026-04-02 07:44:53;Marstek;Marstek Venus E V3;AC Power;;0;W
2026-04-02 07:51:53;Marstek;Marstek Venus E V3;AC Power;;-20;W
2026-04-02 07:52:52;Marstek;Marstek Venus E V3;AC Power;;1833;W
2026-04-02 07:53:52;Marstek;Marstek Venus E V3;AC Power;;57;W
2026-04-02 07:54:52;Marstek;Marstek Venus E V3;AC Power;;-63;W
2026-04-02 07:55:52;Marstek;Marstek Venus E V3;AC Power;;-45;W
2026-04-02 07:56:53;Marstek;Marstek Venus E V3;AC Power;;0;W
2026-04-02 07:57:52;Marstek;Marstek Venus E V3;AC Power;;1407;W
2026-04-02 07:58:52;Marstek;Marstek Venus E V3;AC Power;;-36;W
2026-04-02 08:00:52;Marstek;Marstek Venus E V3;AC Power;;-38;W
2026-04-02 08:01:52;Marstek;Marstek Venus E V3;AC Power;;-35;W
2026-04-02 08:03:52;Marstek;Marstek Venus E V3;AC Power;;-37;W
2026-04-02 08:05:52;Marstek;Marstek Venus E V3;AC Power;;-42;W
2026-04-02 08:06:52;Marstek;Marstek Venus E V3;AC Power;;35;W
2026-04-02 08:07:52;Marstek;Marstek Venus E V3;AC Power;;25;W
2026-04-02 08:08:52;Marstek;Marstek Venus E V3;AC Power;;15;W
2026-04-02 08:09:52;Marstek;Marstek Venus E V3;AC Power;;0;W
2026-04-02 08:10:51;Marstek;Marstek Venus E V3;AC Power;;12;W
2026-04-02 08:11:52;Marstek;Marstek Venus E V3;AC Power;;0;W
2026-04-02 08:12:52;Marstek;Marstek Venus E V3;AC Power;;13;W
2026-04-02 08:13:52;Marstek;Marstek Venus E V3;AC Power;;34;W
2026-04-02 08:14:51;Marstek;Marstek Venus E V3;AC Power;;6;W
2026-04-02 08:16:51;Marstek;Marstek Venus E V3;AC Power;;0;W
2026-04-02 08:26:51;Marstek;Marstek Venus E V3;AC Power;;-75;W
2026-04-02 08:27:51;Marstek;Marstek Venus E V3;AC Power;;-87;W
2026-04-02 08:28:51;Marstek;Marstek Venus E V3;AC Power;;-65;W
2026-04-02 08:29:51;Marstek;Marstek Venus E V3;AC Power;;-41;W
2026-04-02 08:30:51;Marstek;Marstek Venus E V3;AC Power;;-64;W
2026-04-02 08:31:50;Marstek;Marstek Venus E V3;AC Power;;-63;W
2026-04-02 08:32:51;Marstek;Marstek Venus E V3;AC Power;;-47;W
2026-04-02 08:33:51;Marstek;Marstek Venus E V3;AC Power;;-57;W
2026-04-02 08:34:51;Marstek;Marstek Venus E V3;AC Power;;-50;W
2026-04-02 08:35:51;Marstek;Marstek Venus E V3;AC Power;;-56;W
2026-04-02 08:36:51;Marstek;Marstek Venus E V3;AC Power;;-75;W
2026-04-02 08:37:50;Marstek;Marstek Venus E V3;AC Power;;-24;W
2026-04-02 08:38:50;Marstek;Marstek Venus E V3;AC Power;;-63;W
2026-04-02 08:39:50;Marstek;Marstek Venus E V3;AC Power;;-70;W
2026-04-02 08:40:50;Marstek;Marstek Venus E V3;AC Power;;-72;W
2026-04-02 08:41:50;Marstek;Marstek Venus E V3;AC Power;;-71;W
2026-04-02 08:42:50;Marstek;Marstek Venus E V3;AC Power;;-70;W
2026-04-02 08:43:50;Marstek;Marstek Venus E V3;AC Power;;-73;W
2026-04-02 08:44:50;Marstek;Marstek Venus E V3;AC Power;;-67;W
2026-04-02 08:45:50;Marstek;Marstek Venus E V3;AC Power;;-71;W
2026-04-02 08:46:50;Marstek;Marstek Venus E V3;AC Power;;0;W
2026-04-02 08:54:49;Marstek;Marstek Venus E V3;AC Power;;142;W
2026-04-02 08:55:50;Marstek;Marstek Venus E V3;AC Power;;102;W
2026-04-02 08:56:49;Marstek;Marstek Venus E V3;AC Power;;93;W
2026-04-02 08:57:50;Marstek;Marstek Venus E V3;AC Power;;102;W
2026-04-02 08:58:49;Marstek;Marstek Venus E V3;AC Power;;97;W
2026-04-02 08:59:49;Marstek;Marstek Venus E V3;AC Power;;92;W
2026-04-02 09:00:49;Marstek;Marstek Venus E V3;AC Power;;99;W
2026-04-02 09:01:49;Marstek;Marstek Venus E V3;AC Power;;95;W
2026-04-02 09:02:49;Marstek;Marstek Venus E V3;AC Power;;87;W
2026-04-02 09:03:49;Marstek;Marstek Venus E V3;AC Power;;80;W
2026-04-02 09:04:49;Marstek;Marstek Venus E V3;AC Power;;1506;W
2026-04-02 09:05:49;Marstek;Marstek Venus E V3;AC Power;;153;W
2026-04-02 09:06:49;Marstek;Marstek Venus E V3;AC Power;;923;W
2026-04-02 09:07:49;Marstek;Marstek Venus E V3;AC Power;;137;W
2026-04-02 09:08:49;Marstek;Marstek Venus E V3;AC Power;;139;W
2026-04-02 09:10:49;Marstek;Marstek Venus E V3;AC Power;;131;W
2026-04-02 09:11:49;Marstek;Marstek Venus E V3;AC Power;;32;W
2026-04-02 09:12:49;Marstek;Marstek Venus E V3;AC Power;;30;W
2026-04-02 09:13:49;Marstek;Marstek Venus E V3;AC Power;;31;W
2026-04-02 09:14:49;Marstek;Marstek Venus E V3;AC Power;;23;W
2026-04-02 09:15:49;Marstek;Marstek Venus E V3;AC Power;;0;W
2026-04-02 09:18:48;Marstek;Marstek Venus E V3;AC Power;;-26;W
2026-04-02 09:19:48;Marstek;Marstek Venus E V3;AC Power;;-70;W
2026-04-02 09:20:49;Marstek;Marstek Venus E V3;AC Power;;-135;W
2026-04-02 09:21:49;Marstek;Marstek Venus E V3;AC Power;;-142;W
2026-04-02 09:22:48;Marstek;Marstek Venus E V3;AC Power;;-176;W
2026-04-02 09:23:48;Marstek;Marstek Venus E V3;AC Power;;-177;W
2026-04-02 09:24:48;Marstek;Marstek Venus E V3;AC Power;;-192;W
2026-04-02 09:25:48;Marstek;Marstek Venus E V3;AC Power;;-330;W
2026-04-02 09:29:48;Marstek;Marstek Venus E V3;AC Power;;-341;W
2026-04-02 09:30:48;Marstek;Marstek Venus E V3;AC Power;;0;W
2026-04-02 09:31:48;Marstek;Marstek Venus E V3;AC Power;;-375;W
2026-04-02 09:32:48;Marstek;Marstek Venus E V3;AC Power;;-365;W
2026-04-02 09:33:48;Marstek;Marstek Venus E V3;AC Power;;-391;W
2026-04-02 09:34:48;Marstek;Marstek Venus E V3;AC Power;;-409;W
2026-04-02 09:35:48;Marstek;Marstek Venus E V3;AC Power;;-458;W
2026-04-02 09:36:48;Marstek;Marstek Venus E V3;AC Power;;-504;W
2026-04-02 09:37:47;Marstek;Marstek Venus E V3;AC Power;;-528;W
2026-04-02 09:38:48;Marstek;Marstek Venus E V3;AC Power;;-557;W
2026-04-02 09:40:48;Marstek;Marstek Venus E V3;AC Power;;-567;W
2026-04-02 09:42:48;Marstek;Marstek Venus E V3;AC Power;;-574;W
2026-04-02 09:43:47;Marstek;Marstek Venus E V3;AC Power;;-576;W
2026-04-02 09:44:47;Marstek;Marstek Venus E V3;AC Power;;-593;W
2026-04-02 09:47:47;Marstek;Marstek Venus E V3;AC Power;;-598;W
2026-04-02 09:48:47;Marstek;Marstek Venus E V3;AC Power;;-616;W
2026-04-02 09:49:47;Marstek;Marstek Venus E V3;AC Power;;-612;W
2026-04-02 09:51:47;Marstek;Marstek Venus E V3;AC Power;;-621;W
2026-04-02 09:58:47;Marstek;Marstek Venus E V3;AC Power;;-630;W
2026-04-02 10:00:47;Marstek;Marstek Venus E V3;AC Power;;-642;W
2026-04-02 10:02:46;Marstek;Marstek Venus E V3;AC Power;;-655;W
2026-04-02 10:03:47;Marstek;Marstek Venus E V3;AC Power;;-572;W
2026-04-02 10:04:46;Marstek;Marstek Venus E V3;AC Power;;-592;W
2026-04-02 10:05:46;Marstek;Marstek Venus E V3;AC Power;;-618;W
2026-04-02 10:06:46;Marstek;Marstek Venus E V3;AC Power;;-626;W
2026-04-02 10:07:46;Marstek;Marstek Venus E V3;AC Power;;-610;W
2026-04-02 10:09:46;Marstek;Marstek Venus E V3;AC Power;;-625;W
2026-04-02 10:10:46;Marstek;Marstek Venus E V3;AC Power;;-630;W
2026-04-02 10:11:46;Marstek;Marstek Venus E V3;AC Power;;-635;W
2026-04-02 10:12:46;Marstek;Marstek Venus E V3;AC Power;;-645;W
2026-04-02 10:13:46;Marstek;Marstek Venus E V3;AC Power;;-655;W
2026-04-02 10:14:46;Marstek;Marstek Venus E V3;AC Power;;-662;W
2026-04-02 10:15:46;Marstek;Marstek Venus E V3;AC Power;;-661;W
2026-04-02 10:16:46;Marstek;Marstek Venus E V3;AC Power;;-669;W
2026-04-02 10:17:46;Marstek;Marstek Venus E V3;AC Power;;-678;W
2026-04-02 10:19:45;Marstek;Marstek Venus E V3;AC Power;;-709;W
2026-04-02 10:20:46;Marstek;Marstek Venus E V3;AC Power;;-694;W
2026-04-02 10:21:45;Marstek;Marstek Venus E V3;AC Power;;-705;W
2026-04-02 10:23:46;Marstek;Marstek Venus E V3;AC Power;;542;W
2026-04-02 10:24:45;Marstek;Marstek Venus E V3;AC Power;;-782;W
2026-04-02 10:25:46;Marstek;Marstek Venus E V3;AC Power;;-784;W
2026-04-02 10:26:45;Marstek;Marstek Venus E V3;AC Power;;125;W
2026-04-02 10:27:45;Marstek;Marstek Venus E V3;AC Power;;-742;W
2026-04-02 10:28:45;Marstek;Marstek Venus E V3;AC Power;;-776;W
2026-04-02 10:29:45;Marstek;Marstek Venus E V3;AC Power;;-758;W
2026-04-02 10:30:46;Marstek;Marstek Venus E V3;AC Power;;-767;W
2026-04-02 10:31:45;Marstek;Marstek Venus E V3;AC Power;;-768;W
2026-04-02 10:32:45;Marstek;Marstek Venus E V3;AC Power;;-791;W
2026-04-02 10:34:45;Marstek;Marstek Venus E V3;AC Power;;-798;W
2026-04-02 10:35:46;Marstek;Marstek Venus E V3;AC Power;;-805;W
2026-04-02 10:36:45;Marstek;Marstek Venus E V3;AC Power;;-813;W
2026-04-02 10:37:45;Marstek;Marstek Venus E V3;AC Power;;-822;W
2026-04-02 10:38:44;Marstek;Marstek Venus E V3;AC Power;;-856;W
2026-04-02 10:39:45;Marstek;Marstek Venus E V3;AC Power;;-858;W
2026-04-02 10:40:45;Marstek;Marstek Venus E V3;AC Power;;-844;W
2026-04-02 10:41:45;Marstek;Marstek Venus E V3;AC Power;;-859;W
2026-04-02 10:42:44;Marstek;Marstek Venus E V3;AC Power;;-867;W
2026-04-02 10:43:45;Marstek;Marstek Venus E V3;AC Power;;-852;W
2026-04-02 10:44:44;Marstek;Marstek Venus E V3;AC Power;;-820;W
2026-04-02 10:45:45;Marstek;Marstek Venus E V3;AC Power;;-874;W
2026-04-02 10:46:44;Marstek;Marstek Venus E V3;AC Power;;-880;W
2026-04-02 10:47:44;Marstek;Marstek Venus E V3;AC Power;;-866;W
2026-04-02 10:48:44;Marstek;Marstek Venus E V3;AC Power;;-936;W
2026-04-02 10:49:44;Marstek;Marstek Venus E V3;AC Power;;-866;W
2026-04-02 10:50:44;Marstek;Marstek Venus E V3;AC Power;;-880;W
2026-04-02 10:51:44;Marstek;Marstek Venus E V3;AC Power;;-898;W
2026-04-02 10:52:44;Marstek;Marstek Venus E V3;AC Power;;-892;W
2026-04-02 10:53:44;Marstek;Marstek Venus E V3;AC Power;;-903;W
2026-04-02 10:55:44;Marstek;Marstek Venus E V3;AC Power;;-914;W
2026-04-02 10:56:44;Marstek;Marstek Venus E V3;AC Power;;-916;W
2026-04-02 10:57:44;Marstek;Marstek Venus E V3;AC Power;;-932;W
2026-04-02 10:58:44;Marstek;Marstek Venus E V3;AC Power;;-789;W
2026-04-02 10:59:44;Marstek;Marstek Venus E V3;AC Power;;-824;W
2026-04-02 11:00:44;Marstek;Marstek Venus E V3;AC Power;;-844;W
2026-04-02 11:01:44;Marstek;Marstek Venus E V3;AC Power;;-775;W
2026-04-02 11:02:44;Marstek;Marstek Venus E V3;AC Power;;-787;W
2026-04-02 11:03:44;Marstek;Marstek Venus E V3;AC Power;;-798;W
2026-04-02 11:05:44;Marstek;Marstek Venus E V3;AC Power;;-810;W
2026-04-02 11:06:44;Marstek;Marstek Venus E V3;AC Power;;-821;W
2026-04-02 11:07:43;Marstek;Marstek Venus E V3;AC Power;;-836;W
2026-04-02 11:08:43;Marstek;Marstek Venus E V3;AC Power;;-833;W
2026-04-02 11:09:43;Marstek;Marstek Venus E V3;AC Power;;-845;W
2026-04-02 11:10:43;Marstek;Marstek Venus E V3;AC Power;;-852;W
2026-04-02 11:12:43;Marstek;Marstek Venus E V3;AC Power;;-862;W
2026-04-02 11:13:43;Marstek;Marstek Venus E V3;AC Power;;-869;W
2026-04-02 11:14:43;Marstek;Marstek Venus E V3;AC Power;;-970;W
2026-04-02 11:15:43;Marstek;Marstek Venus E V3;AC Power;;-997;W
2026-04-02 11:16:43;Marstek;Marstek Venus E V3;AC Power;;-984;W
2026-04-02 11:17:43;Marstek;Marstek Venus E V3;AC Power;;-888;W
2026-04-02 11:18:43;Marstek;Marstek Venus E V3;AC Power;;-924;W
2026-04-02 11:19:43;Marstek;Marstek Venus E V3;AC Power;;-937;W
2026-04-02 11:20:42;Marstek;Marstek Venus E V3;AC Power;;-964;W
2026-04-02 11:21:43;Marstek;Marstek Venus E V3;AC Power;;-1049;W
2026-04-02 11:22:42;Marstek;Marstek Venus E V3;AC Power;;-1037;W
2026-04-02 11:23:42;Marstek;Marstek Venus E V3;AC Power;;-1003;W
2026-04-02 11:24:43;Marstek;Marstek Venus E V3;AC Power;;-1039;W
2026-04-02 11:25:42;Marstek;Marstek Venus E V3;AC Power;;-1068;W
2026-04-02 11:27:42;Marstek;Marstek Venus E V3;AC Power;;-1123;W
2026-04-02 11:28:42;Marstek;Marstek Venus E V3;AC Power;;-1122;W
2026-04-02 11:29:42;Marstek;Marstek Venus E V3;AC Power;;-1108;W
2026-04-02 11:30:42;Marstek;Marstek Venus E V3;AC Power;;-1123;W
2026-04-02 11:31:42;Marstek;Marstek Venus E V3;AC Power;;-1147;W
2026-04-02 11:34:42;Marstek;Marstek Venus E V3;AC Power;;-1158;W
2026-04-02 11:35:42;Marstek;Marstek Venus E V3;AC Power;;-1188;W
2026-04-02 11:36:42;Marstek;Marstek Venus E V3;AC Power;;-1177;W
2026-04-02 11:38:42;Marstek;Marstek Venus E V3;AC Power;;-1186;W
2026-04-02 11:39:42;Marstek;Marstek Venus E V3;AC Power;;-1175;W
2026-04-02 11:40:42;Marstek;Marstek Venus E V3;AC Power;;-1192;W
2026-04-02 11:41:41;Marstek;Marstek Venus E V3;AC Power;;-1129;W
2026-04-02 11:42:42;Marstek;Marstek Venus E V3;AC Power;;-1157;W
2026-04-02 11:43:41;Marstek;Marstek Venus E V3;AC Power;;-1170;W
2026-04-02 11:44:41;Marstek;Marstek Venus E V3;AC Power;;-1161;W
2026-04-02 11:45:41;Marstek;Marstek Venus E V3;AC Power;;-1181;W
2026-04-02 11:46:41;Marstek;Marstek Venus E V3;AC Power;;-1235;W
2026-04-02 11:48:41;Marstek;Marstek Venus E V3;AC Power;;0;W
2026-04-02 11:49:41;Marstek;Marstek Venus E V3;AC Power;;-1228;W
2026-04-02 11:50:41;Marstek;Marstek Venus E V3;AC Power;;-1217;W
2026-04-02 11:51:41;Marstek;Marstek Venus E V3;AC Power;;845;W
2026-04-02 11:52:41;Marstek;Marstek Venus E V3;AC Power;;995;W
2026-04-02 11:53:41;Marstek;Marstek Venus E V3;AC Power;;887;W
2026-04-02 11:54:41;Marstek;Marstek Venus E V3;AC Power;;854;W
2026-04-02 11:55:41;Marstek;Marstek Venus E V3;AC Power;;-323;W
2026-04-02 11:56:41;Marstek;Marstek Venus E V3;AC Power;;-580;W
2026-04-02 11:57:41;Marstek;Marstek Venus E V3;AC Power;;-203;W
2026-04-02 11:58:41;Marstek;Marstek Venus E V3;AC Power;;-177;W
2026-04-02 11:59:41;Marstek;Marstek Venus E V3;AC Power;;-269;W
2026-04-02 12:00:41;Marstek;Marstek Venus E V3;AC Power;;-285;W
2026-04-02 12:01:41;Marstek;Marstek Venus E V3;AC Power;;-309;W
2026-04-02 12:02:41;Marstek;Marstek Venus E V3;AC Power;;-234;W
2026-04-02 12:03:41;Marstek;Marstek Venus E V3;AC Power;;-286;W
2026-04-02 12:04:41;Marstek;Marstek Venus E V3;AC Power;;-512;W
2026-04-02 12:05:40;Marstek;Marstek Venus E V3;AC Power;;-316;W
2026-04-02 12:06:40;Marstek;Marstek Venus E V3;AC Power;;-347;W
2026-04-02 12:07:40;Marstek;Marstek Venus E V3;AC Power;;-362;W
2026-04-02 12:08:41;Marstek;Marstek Venus E V3;AC Power;;-331;W
2026-04-02 12:09:40;Marstek;Marstek Venus E V3;AC Power;;-337;W
2026-04-02 12:10:40;Marstek;Marstek Venus E V3;AC Power;;-370;W
2026-04-02 12:11:40;Marstek;Marstek Venus E V3;AC Power;;-410;W
2026-04-02 12:12:40;Marstek;Marstek Venus E V3;AC Power;;-870;W
2026-04-02 12:13:40;Marstek;Marstek Venus E V3;AC Power;;-882;W
2026-04-02 12:14:40;Marstek;Marstek Venus E V3;AC Power;;-911;W
2026-04-02 12:15:40;Marstek;Marstek Venus E V3;AC Power;;-1314;W
2026-04-02 12:17:40;Marstek;Marstek Venus E V3;AC Power;;-1323;W
2026-04-02 12:18:40;Marstek;Marstek Venus E V3;AC Power;;-1316;W
2026-04-02 12:19:40;Marstek;Marstek Venus E V3;AC Power;;-1399;W
2026-04-02 12:20:40;Marstek;Marstek Venus E V3;AC Power;;-1417;W
2026-04-02 12:21:40;Marstek;Marstek Venus E V3;AC Power;;-1404;W
2026-04-02 12:22:40;Marstek;Marstek Venus E V3;AC Power;;-1412;W
2026-04-02 12:23:40;Marstek;Marstek Venus E V3;AC Power;;-1409;W
2026-04-02 12:24:40;Marstek;Marstek Venus E V3;AC Power;;-1422;W
2026-04-02 12:29:40;Marstek;Marstek Venus E V3;AC Power;;-1445;W
2026-04-02 12:30:40;Marstek;Marstek Venus E V3;AC Power;;-1431;W
2026-04-02 12:31:39;Marstek;Marstek Venus E V3;AC Power;;-1446;W
2026-04-02 12:32:40;Marstek;Marstek Venus E V3;AC Power;;-1458;W
2026-04-02 12:34:39;Marstek;Marstek Venus E V3;AC Power;;-1430;W
2026-04-02 12:35:39;Marstek;Marstek Venus E V3;AC Power;;-1443;W
2026-04-02 12:37:39;Marstek;Marstek Venus E V3;AC Power;;-1451;W
2026-04-02 12:38:40;Marstek;Marstek Venus E V3;AC Power;;-1088;W
2026-04-02 12:39:39;Marstek;Marstek Venus E V3;AC Power;;-1474;W
2026-04-02 12:40:39;Marstek;Marstek Venus E V3;AC Power;;-1501;W
2026-04-02 12:41:39;Marstek;Marstek Venus E V3;AC Power;;-1483;W
2026-04-02 12:42:39;Marstek;Marstek Venus E V3;AC Power;;-1450;W
2026-04-02 12:43:39;Marstek;Marstek Venus E V3;AC Power;;-1504;W
2026-04-02 12:44:39;Marstek;Marstek Venus E V3;AC Power;;-1052;W
2026-04-02 12:45:39;Marstek;Marstek Venus E V3;AC Power;;-1410;W
2026-04-02 12:46:39;Marstek;Marstek Venus E V3;AC Power;;-969;W
2026-04-02 12:47:39;Marstek;Marstek Venus E V3;AC Power;;-1423;W
2026-04-02 12:48:39;Marstek;Marstek Venus E V3;AC Power;;-1324;W
2026-04-02 12:49:39;Marstek;Marstek Venus E V3;AC Power;;760;W
2026-04-02 12:50:39;Marstek;Marstek Venus E V3;AC Power;;688;W
2026-04-02 12:51:39;Marstek;Marstek Venus E V3;AC Power;;710;W
2026-04-02 12:52:39;Marstek;Marstek Venus E V3;AC Power;;739;W
2026-04-02 12:53:39;Marstek;Marstek Venus E V3;AC Power;;731;W
2026-04-02 12:54:39;Marstek;Marstek Venus E V3;AC Power;;635;W
2026-04-02 12:55:39;Marstek;Marstek Venus E V3;AC Power;;670;W
2026-04-02 12:56:39;Marstek;Marstek Venus E V3;AC Power;;701;W
2026-04-02 12:57:39;Marstek;Marstek Venus E V3;AC Power;;-1168;W
2026-04-02 12:58:39;Marstek;Marstek Venus E V3;AC Power;;-1309;W
2026-04-02 12:59:39;Marstek;Marstek Venus E V3;AC Power;;-1304;W
2026-04-02 13:00:39;Marstek;Marstek Venus E V3;AC Power;;-1308;W
2026-04-02 13:01:39;Marstek;Marstek Venus E V3;AC Power;;-1367;W
2026-04-02 13:02:39;Marstek;Marstek Venus E V3;AC Power;;-1335;W
2026-04-02 13:03:39;Marstek;Marstek Venus E V3;AC Power;;-1312;W
2026-04-02 13:04:38;Marstek;Marstek Venus E V3;AC Power;;-1456;W
2026-04-02 13:05:39;Marstek;Marstek Venus E V3;AC Power;;-1418;W
2026-04-02 13:06:38;Marstek;Marstek Venus E V3;AC Power;;644;W
2026-04-02 13:07:38;Marstek;Marstek Venus E V3;AC Power;;659;W
2026-04-02 13:08:39;Marstek;Marstek Venus E V3;AC Power;;614;W
2026-04-02 13:09:38;Marstek;Marstek Venus E V3;AC Power;;610;W
2026-04-02 13:10:38;Marstek;Marstek Venus E V3;AC Power;;1447;W
2026-04-02 13:11:38;Marstek;Marstek Venus E V3;AC Power;;-1447;W
2026-04-02 13:12:38;Marstek;Marstek Venus E V3;AC Power;;-1465;W
2026-04-02 13:13:38;Marstek;Marstek Venus E V3;AC Power;;-1456;W
2026-04-02 13:14:38;Marstek;Marstek Venus E V3;AC Power;;-1455;W
2026-04-02 13:15:38;Marstek;Marstek Venus E V3;AC Power;;-1460;W
2026-04-02 13:16:38;Marstek;Marstek Venus E V3;AC Power;;-1451;W
2026-04-02 13:17:38;Marstek;Marstek Venus E V3;AC Power;;-1556;W
2026-04-02 13:18:38;Marstek;Marstek Venus E V3;AC Power;;-1516;W
2026-04-02 13:19:38;Marstek;Marstek Venus E V3;AC Power;;-1549;W
2026-04-02 13:20:38;Marstek;Marstek Venus E V3;AC Power;;-1540;W
2026-04-02 13:21:38;Marstek;Marstek Venus E V3;AC Power;;-1535;W
2026-04-02 13:23:38;Marstek;Marstek Venus E V3;AC Power;;-1546;W
2026-04-02 13:24:38;Marstek;Marstek Venus E V3;AC Power;;-1542;W
2026-04-02 13:25:38;Marstek;Marstek Venus E V3;AC Power;;0;W
2026-04-02 13:47:37;Marstek;Marstek Venus E V3;AC Power;;471;W
2026-04-02 13:48:36;Marstek;Marstek Venus E V3;AC Power;;477;W
2026-04-02 13:49:37;Marstek;Marstek Venus E V3;AC Power;;492;W
2026-04-02 13:50:36;Marstek;Marstek Venus E V3;AC Power;;411;W
2026-04-02 13:51:36;Marstek;Marstek Venus E V3;AC Power;;409;W
2026-04-02 13:52:36;Marstek;Marstek Venus E V3;AC Power;;444;W
2026-04-02 13:53:36;Marstek;Marstek Venus E V3;AC Power;;401;W
2026-04-02 13:54:36;Marstek;Marstek Venus E V3;AC Power;;476;W
2026-04-02 13:55:36;Marstek;Marstek Venus E V3;AC Power;;468;W
2026-04-02 13:56:36;Marstek;Marstek Venus E V3;AC Power;;464;W
2026-04-02 13:57:36;Marstek;Marstek Venus E V3;AC Power;;483;W
2026-04-02 13:58:36;Marstek;Marstek Venus E V3;AC Power;;463;W
2026-04-02 13:59:36;Marstek;Marstek Venus E V3;AC Power;;444;W
2026-04-02 14:00:36;Marstek;Marstek Venus E V3;AC Power;;420;W
2026-04-02 14:01:36;Marstek;Marstek Venus E V3;AC Power;;412;W
2026-04-02 14:02:36;Marstek;Marstek Venus E V3;AC Power;;-1600;W
2026-04-02 14:03:36;Marstek;Marstek Venus E V3;AC Power;;-1587;W
2026-04-02 14:04:36;Marstek;Marstek Venus E V3;AC Power;;-1602;W
2026-04-02 14:08:35;Marstek;Marstek Venus E V3;AC Power;;0;W
2026-04-02 18:00:24;Marstek;Marstek Venus E V3;AC Power;;-925;W
2026-04-02 18:01:24;Marstek;Marstek Venus E V3;AC Power;;-953;W
2026-04-02 18:02:24;Marstek;Marstek Venus E V3;AC Power;;0;W
2026-04-02 18:24:23;Marstek;Marstek Venus E V3;AC Power;;148;W
2026-04-02 18:25:23;Marstek;Marstek Venus E V3;AC Power;;0;W
2026-04-02 18:49:22;Marstek;Marstek Venus E V3;AC Power;;40;W
2026-04-02 18:50:22;Marstek;Marstek Venus E V3;AC Power;;72;W
2026-04-02 18:51:22;Marstek;Marstek Venus E V3;AC Power;;106;W
2026-04-02 18:52:21;Marstek;Marstek Venus E V3;AC Power;;52;W
2026-04-02 18:53:22;Marstek;Marstek Venus E V3;AC Power;;110;W
2026-04-02 18:54:21;Marstek;Marstek Venus E V3;AC Power;;163;W
2026-04-02 18:55:21;Marstek;Marstek Venus E V3;AC Power;;132;W
2026-04-02 18:56:21;Marstek;Marstek Venus E V3;AC Power;;150;W
2026-04-02 18:57:21;Marstek;Marstek Venus E V3;AC Power;;180;W
2026-04-02 18:58:21;Marstek;Marstek Venus E V3;AC Power;;149;W
2026-04-02 18:59:21;Marstek;Marstek Venus E V3;AC Power;;143;W
2026-04-02 19:00:21;Marstek;Marstek Venus E V3;AC Power;;169;W
2026-04-02 19:01:21;Marstek;Marstek Venus E V3;AC Power;;181;W
2026-04-02 19:02:21;Marstek;Marstek Venus E V3;AC Power;;151;W
2026-04-02 19:03:21;Marstek;Marstek Venus E V3;AC Power;;168;W
2026-04-02 19:04:21;Marstek;Marstek Venus E V3;AC Power;;162;W
2026-04-02 19:05:21;Marstek;Marstek Venus E V3;AC Power;;160;W
2026-04-02 19:06:21;Marstek;Marstek Venus E V3;AC Power;;164;W
2026-04-02 19:07:21;Marstek;Marstek Venus E V3;AC Power;;70;W
2026-04-02 19:08:21;Marstek;Marstek Venus E V3;AC Power;;78;W
2026-04-02 19:09:21;Marstek;Marstek Venus E V3;AC Power;;77;W
2026-04-02 19:10:21;Marstek;Marstek Venus E V3;AC Power;;29;W
2026-04-02 19:11:20;Marstek;Marstek Venus E V3;AC Power;;0;W
2026-04-02 19:16:21;Marstek;Marstek Venus E V3;AC Power;;23;W
2026-04-02 19:17:20;Marstek;Marstek Venus E V3;AC Power;;25;W
2026-04-02 19:18:20;Marstek;Marstek Venus E V3;AC Power;;28;W
2026-04-02 19:19:20;Marstek;Marstek Venus E V3;AC Power;;188;W
2026-04-02 19:20:20;Marstek;Marstek Venus E V3;AC Power;;185;W
2026-04-02 19:21:20;Marstek;Marstek Venus E V3;AC Power;;181;W
2026-04-02 19:22:20;Marstek;Marstek Venus E V3;AC Power;;235;W
2026-04-02 19:23:20;Marstek;Marstek Venus E V3;AC Power;;231;W
2026-04-02 19:24:20;Marstek;Marstek Venus E V3;AC Power;;240;W
2026-04-02 19:25:20;Marstek;Marstek Venus E V3;AC Power;;236;W
2026-04-02 19:26:20;Marstek;Marstek Venus E V3;AC Power;;248;W
2026-04-02 19:27:20;Marstek;Marstek Venus E V3;AC Power;;240;W
2026-04-02 19:28:20;Marstek;Marstek Venus E V3;AC Power;;280;W
2026-04-02 19:29:20;Marstek;Marstek Venus E V3;AC Power;;582;W
2026-04-02 19:30:20;Marstek;Marstek Venus E V3;AC Power;;108;W
2026-04-02 19:31:20;Marstek;Marstek Venus E V3;AC Power;;103;W
2026-04-02 19:32:19;Marstek;Marstek Venus E V3;AC Power;;101;W
2026-04-02 19:33:19;Marstek;Marstek Venus E V3;AC Power;;106;W
2026-04-02 19:34:20;Marstek;Marstek Venus E V3;AC Power;;103;W
